time,number,veh type,link,lane,x,vx,y,leader number,delta x,VISSIM delta v,delta v
115.1,34,100,3,3,156.35,51.48,0.5,31,93.85,-2.02,-2.0400000000000063
115.1,35,100,3,2,151.77,54.1,0.5,32,57.97,4.79,4.660000000000004
115.1,36,100,3,3,110.66,49.98,0.5,34,45.65,-1.65,-1.5
115.1,37,100,3,1,130.99,52.44,0.5,33,80.77,0.75,0.6099999999999994
115.1,38,100,10000,1,4.01,53.47,0.5,35,167.31,-0.64,-0.6300000000000026
115.2,19,100,5,1,17.48,53.95,0.5,19,250.0,0.0,0.0
115.2,21,100,6,1,37.3,50.73,0.5,21,250.0,0.0,0.0
115.2,22,100,3,2,506.45,26.29,0.57,21,48.96,-25.17,-24.439999999999998
115.2,23,100,10003,1,3.33,32.69,0.86,19,110.48,-21.77,-21.260000000000005
115.2,24,100,6,2,5.06,54.82,0.5,24,250.0,0.0,0.0
115.2,25,100,3,1,483.89,46.35,0.5,23,35.28,14.4,13.660000000000004
115.2,26,100,3,1,394.97,52.85,0.82,25,124.38,20.81,6.5
115.2,27,100,3,2,355.92,54.91,0.36,22,151.33,29.33,28.619999999999997
115.2,28,100,3,2,313.4,51.68,0.5,27,42.44,-3.08,-3.229999999999997
115.2,29,100,3,3,335.82,56.97,0.1,29,250.0,0.0,0.0
115.2,30,100,3,2,268.61,53.23,0.5,28,44.83,1.42,1.5499999999999972
115.2,31,100,3,3,251.74,53.46,0.5,29,83.98,-3.54,-3.509999999999998
115.2,32,100,3,2,210.98,49.52,0.5,30,57.52,-3.75,-3.7099999999999937
115.2,33,100,3,1,213.18,51.91,0.5,26,181.76,-1.07,-0.9400000000000048
115.2,34,100,3,3,157.78,51.39,0.5,31,93.9,-2.05,-2.0700000000000003
115.2,35,100,3,2,153.28,54.04,0.5,32,57.83,4.66,4.519999999999996
115.2,36,100,3,3,112.05,50.05,0.5,34,45.69,-1.49,-1.3400000000000034
115.2,37,100,3,1,132.44,52.37,0.5,33,80.75,0.6,0.46000000000000085
115.2,38,100,10000,1,5.49,53.43,0.5,35,167.33,-0.62,-0.6099999999999994
115.3,19,100,5,1,18.98,54.02,0.5,19,250.0,0.0,0.0
115.3,21,100,6,1,38.71,50.77,0.5,21,250.0,0.0,0.0
115.3,22,100,3,2,507.19,27.05,0.6,21,49.65,-24.44,-23.720000000000002
115.3,23,100,10003,1,4.25,33.28,0.83,19,111.08,-21.26,-20.740000000000002
115.3,24,100,6,2,6.59,54.91,0.5,24,250.0,0.0,0.0
115.3,25,100,3,1,485.17,46.21,0.5,23,34.89,13.66,12.93
115.3,26,100,3,1,396.44,52.8,0.79,25,123.81,20.16,6.589999999999996
115.3,27,100,3,2,357.45,54.98,0.39,22,150.53,28.62,27.929999999999996
115.3,28,100,3,2,314.83,51.6,0.5,27,42.52,-3.23,-3.3799999999999955
115.3,29,100,3,3,337.4,56.87,0.07,29,250.0,0.0,0.0
115.3,30,100,3,2,270.08,53.27,0.5,28,44.79,1.54,1.6700000000000017
115.3,31,100,3,3,253.23,53.39,0.5,29,84.08,-3.51,-3.479999999999997
115.3,32,100,3,2,212.36,49.6,0.5,30,57.62,-3.71,-3.6700000000000017
115.3,33,100,3,1,214.62,51.98,0.5,26,181.79,-0.94,-0.8200000000000003
115.3,34,100,3,3,159.21,51.3,0.5,31,93.96,-2.07,-2.0900000000000034
115.3,35,100,3,2,154.78,53.99,0.5,32,57.71,4.52,4.390000000000001
115.3,36,100,3,3,113.44,50.11,0.5,34,45.73,-1.34,-1.1899999999999977
115.3,37,100,3,1,133.9,52.31,0.5,33,80.74,0.46,0.3300000000000054
115.3,38,100,10000,1,6.97,53.39,0.5,35,167.34,-0.61,-0.6000000000000014
115.4,19,100,5,1,20.48,54.1,0.5,19,250.0,0.0,0.0
115.4,21,100,6,1,40.12,50.81,0.5,21,250.0,0.0,0.0
115.4,22,100,3,2,507.95,27.8,0.63,21,50.32,-23.72,-23.01
115.4,23,100,10003,1,5.18,33.86,0.8,19,111.66,-20.74,-20.240000000000002
115.4,24,100,6,2,8.11,55.01,0.5,24,250.0,0.0,0.0
115.4,25,100,3,1,486.45,46.08,0.5,23,34.53,12.93,12.219999999999999
115.4,26,100,3,1,397.9,52.75,0.75,25,88.74,6.59,6.670000000000002
115.4,27,100,3,2,358.97,55.04,0.42,22,149.74,27.93,27.24
115.4,28,100,3,2,316.26,51.51,0.5,27,42.62,-3.38,-3.530000000000001
115.4,29,100,3,3,338.98,56.78,0.03,29,250.0,0.0,0.0
115.4,30,100,3,2,271.56,53.27,0.5,28,44.74,1.67,1.7600000000000051
115.4,31,100,3,3,254.71,53.32,0.5,29,84.17,-3.48,-3.460000000000001
115.4,32,100,3,2,213.74,49.68,0.5,30,57.72,-3.67,-3.5900000000000034
115.4,33,100,3,1,216.07,52.06,0.5,26,181.81,-0.81,-0.6899999999999977
115.4,34,100,3,3,160.63,51.21,0.5,31,94.02,-2.09,-2.1099999999999994
115.4,35,100,3,2,156.28,53.93,0.5,32,57.58,4.39,4.25
115.4,36,100,3,3,114.84,50.17,0.5,34,45.76,-1.19,-1.0399999999999991
115.4,37,100,3,1,135.35,52.24,0.5,33,80.73,0.32,0.17999999999999972
115.4,38,100,10000,1,8.46,53.36,0.5,35,167.36,-0.59,-0.5700000000000003
115.5,19,100,5,1,21.98,54.17,0.5,19,250.0,0.0,0.0
115.5,21,100,6,1,41.53,50.86,0.5,21,250.0,0.0,0.0
115.5,22,100,3,2,508.73,28.55,0.67,21,50.97,-23.01,-22.31
115.5,23,100,10003,1,6.13,34.44,0.78,19,112.23,-20.24,-19.730000000000004
115.5,24,100,6,2,9.64,55.1,0.5,24,250.0,0.0,0.0
115.5,25,100,3,1,487.73,45.97,0.5,23,34.18,12.22,11.530000000000001
115.5,26,100,3,1,399.37,52.7,0.72,25,88.55,6.67,6.730000000000004
115.5,27,100,3,2,360.5,55.11,0.45,22,148.98,27.24,26.56
115.5,28,100,3,2,317.69,51.43,0.47,27,42.71,-3.53,-3.6799999999999997
115.5,29,100,3,2,340.55,56.69,1.0,29,250.0,0.0,0.0
115.5,30,100,3,2,273.04,53.23,0.5,28,87.41,-1.78,1.7999999999999972
115.5,31,100,3,3,256.19,53.26,0.5,29,84.27,-3.45,-3.4299999999999997
115.5,32,100,3,2,215.12,49.77,0.5,30,57.83,-3.58,-3.4599999999999937
115.5,33,100,3,1,217.52,52.13,0.5,26,181.83,-0.69,-0.5700000000000003
115.5,34,100,3,3,162.05,51.19,0.5,31,94.08,-2.12,-2.0700000000000003
115.5,35,100,3,2,157.77,53.88,0.5,32,57.46,4.25,4.109999999999999
115.5,36,100,3,3,116.23,50.23,0.5,34,45.8,-1.04,-0.9600000000000009
115.5,37,100,3,1,136.8,52.17,0.5,33,80.72,0.18,0.03999999999999915
115.5,38,100,10000,1,9.94,53.32,0.5,35,167.38,-0.58,-0.5600000000000023
115.6,19,100,5,1,23.49,54.25,0.5,19,250.0,0.0,0.0
115.6,21,100,6,1,42.95,50.9,0.5,21,250.0,0.0,0.0
115.6,22,100,3,2,509.54,29.29,0.7,21,51.6,-22.3,-21.61
115.6,23,100,10003,1,7.09,35.02,0.75,19,112.79,-19.73,-19.229999999999997
115.6,24,100,6,2,11.17,55.2,0.5,24,250.0,0.0,0.0
115.6,25,100,3,1,489.01,45.86,0.5,23,33.85,11.52,10.839999999999996
115.6,26,100,3,1,400.83,52.66,0.72,25,88.37,6.74,6.799999999999997
115.6,27,100,3,2,362.04,55.17,0.48,22,148.23,26.56,25.880000000000003
115.6,28,100,3,2,319.12,51.35,0.43,29,22.86,-5.26,-5.240000000000002
115.6,29,100,3,2,342.13,56.59,0.97,27,168.18,28.13,1.4200000000000017
115.6,30,100,3,2,274.52,53.18,0.5,28,67.51,-3.46,1.8299999999999983
115.6,31,100,3,3,257.67,53.19,0.5,31,250.0,0.0,0.0
115.6,32,100,3,2,216.5,49.85,0.5,30,57.92,-3.46,-3.3299999999999983
115.6,33,100,3,1,218.97,52.21,0.5,26,181.85,-0.57,-0.44999999999999574
115.6,34,100,3,3,163.48,51.25,0.5,31,94.14,-2.07,-1.9399999999999977
115.6,35,100,3,2,159.27,53.82,0.5,32,57.35,4.11,3.969999999999999
115.6,36,100,3,3,117.63,50.29,0.5,34,45.82,-0.96,-0.9600000000000009
115.6,37,100,3,1,138.25,52.11,0.5,33,80.72,0.04,-0.10000000000000142
115.6,38,100,10000,1,11.42,53.28,0.5,35,167.39,-0.56,-0.5399999999999991
115.7,19,100,5,1,25.0,54.33,0.5,19,250.0,0.0,0.0
115.7,21,100,6,1,44.36,50.94,0.5,21,250.0,0.0,0.0
115.7,22,100,3,2,510.36,30.02,0.73,21,52.21,-21.61,-20.919999999999998
115.7,23,100,10003,1,8.07,35.59,0.72,19,113.33,-19.24,-18.739999999999995
115.7,24,100,6,2,12.71,55.29,0.5,24,250.0,0.0,0.0
115.7,25,100,3,1,490.28,45.76,0.5,23,33.54,10.84,10.169999999999995
115.7,26,100,3,1,402.29,52.61,0.69,25,88.18,6.8,6.850000000000001
115.7,27,100,3,2,363.57,55.24,0.5,22,147.5,25.88,25.220000000000002
115.7,28,100,3,2,320.54,51.26,0.4,29,23.01,-5.25,-5.240000000000002
115.7,29,100,3,2,343.7,56.5,0.93,27,167.41,27.3,1.259999999999998
115.7,30,100,3,2,276.0,53.14,0.5,28,67.61,-3.41,1.8800000000000026
115.7,31,100,3,3,259.14,53.13,0.5,31,250.0,0.0,0.0
115.7,32,100,3,2,217.89,49.93,0.5,30,58.02,-3.34,-3.210000000000001
115.7,33,100,3,1,220.42,52.29,0.5,26,181.86,-0.45,-0.3200000000000003
115.7,34,100,3,3,164.9,51.34,0.5,31,94.19,-1.95,-1.7899999999999991
115.7,35,100,3,2,160.76,53.77,0.5,32,57.24,3.98,3.8400000000000034
115.7,36,100,3,3,119.02,50.28,0.5,34,45.85,-0.95,-1.0600000000000023
115.7,37,100,3,1,139.7,52.04,0.5,33,80.72,-0.1,-0.25
115.7,38,100,10000,1,12.9,53.24,0.5,35,167.41,-0.55,-0.5300000000000011
115.8,19,100,5,1,26.51,54.4,0.5,19,250.0,0.0,0.0
115.8,21,100,6,1,45.78,50.98,0.5,21,250.0,0.0,0.0
115.8,22,100,3,2,511.2,30.74,0.77,21,52.8,-20.92,-20.24
115.8,23,100,10003,1,9.07,36.15,0.69,19,113.86,-18.74,-18.25
115.8,24,100,6,2,14.25,55.38,0.5,24,250.0,0.0,0.0
115.8,25,100,3,1,491.55,45.68,0.5,23,33.24,10.18,9.530000000000001
115.8,26,100,3,1,403.75,52.56,0.66,25,87.99,6.84,6.880000000000003
115.8,27,100,3,2,365.1,55.31,0.5,22,146.79,25.22,24.570000000000004
115.8,28,100,3,2,321.97,51.18,0.37,29,23.15,-5.24,-5.219999999999999
115.8,29,100,3,2,345.27,56.4,0.9,27,166.66,26.48,1.0899999999999963
115.8,30,100,3,2,277.47,53.1,0.5,28,67.7,-3.35,1.9200000000000017
115.8,31,100,3,3,260.62,53.06,0.5,31,250.0,0.0,0.0
115.8,32,100,3,2,219.28,50.01,0.5,30,58.11,-3.21,-3.0900000000000034
115.8,33,100,3,1,221.87,52.36,0.5,26,181.87,-0.32,-0.20000000000000284
115.8,34,100,3,3,166.33,51.43,0.5,31,94.24,-1.79,-1.6300000000000026
115.8,35,100,3,2,162.26,53.72,0.5,32,57.13,3.84,3.710000000000001
115.8,36,100,3,3,120.42,50.22,0.5,34,45.88,-1.05,-1.2100000000000009
115.8,37,100,3,1,141.14,51.98,0.5,33,80.72,-0.24,-0.38000000000000256
115.8,38,100,10000,1,14.38,53.2,0.5,35,167.42,-0.53,-0.519999999999996
115.9,19,100,5,1,28.02,54.48,0.5,19,250.0,0.0,0.0
115.9,21,100,6,1,47.19,51.02,0.5,21,250.0,0.0,0.0
115.9,22,100,3,2,512.07,31.46,0.8,21,53.37,-20.24,-19.560000000000002
115.9,23,100,10003,1,10.08,36.71,0.66,19,114.37,-18.25,-17.769999999999996
115.9,24,100,6,2,15.79,55.48,0.5,24,250.0,0.0,0.0
115.9,25,100,3,1,492.82,45.6,0.5,23,32.97,9.53,8.89
115.9,26,100,3,1,405.21,52.51,0.64,25,87.8,6.88,6.909999999999997
115.9,27,100,3,2,366.64,55.37,0.5,22,146.1,24.56,23.909999999999997
115.9,28,100,3,2,323.39,51.09,0.33,29,23.3,-5.23,-5.219999999999999
115.9,29,100,3,2,346.83,56.31,0.87,27,165.94,25.66,0.9400000000000048
115.9,30,100,3,2,278.95,53.06,0.5,28,67.79,-3.3,1.9699999999999989
115.9,31,100,3,3,262.09,52.99,0.5,31,250.0,0.0,0.0
115.9,32,100,3,2,220.67,50.09,0.5,30,58.2,-3.09,-2.969999999999999
115.9,33,100,3,1,223.33,52.44,0.5,26,181.88,-0.2,-0.07000000000000028
115.9,34,100,3,3,167.76,51.51,0.5,31,94.29,-1.64,-1.480000000000004
115.9,35,100,3,2,163.75,53.66,0.5,32,57.02,3.71,3.569999999999993
115.9,36,100,3,3,121.81,50.16,0.5,34,45.91,-1.2,-1.3500000000000014
115.9,37,100,3,1,142.58,51.91,0.5,33,80.73,-0.38,-0.5300000000000011
115.9,38,100,10000,1,15.85,53.16,0.5,35,167.44,-0.52,-0.5
116.0,19,100,5,1,29.54,54.56,0.5,19,250.0,0.0,0.0
116.0,21,100,6,1,48.61,51.07,0.5,21,250.0,0.0,0.0
116.0,22,100,3,2,512.95,32.16,0.83,21,53.92,-19.57,-18.910000000000004
116.0,23,100,10003,1,11.11,37.27,0.63,19,114.87,-17.77,-17.29
116.0,24,100,6,2,17.33,55.57,0.5,24,250.0,0.0,0.0
116.0,25,100,3,1,494.08,45.53,0.5,23,32.71,8.89,8.259999999999998
116.0,26,100,3,1,406.67,52.46,0.61,25,87.61,6.91,6.93
116.0,27,100,3,2,368.18,55.44,0.5,22,145.43,23.92,23.28
116.0,28,100,3,2,324.81,51.01,0.3,29,23.44,-5.22,-5.200000000000003
116.0,29,100,3,2,348.39,56.21,0.83,27,165.23,24.85,0.7700000000000031
116.0,30,100,3,2,280.42,53.02,0.5,28,67.88,-3.25,2.010000000000005
116.0,31,100,3,3,263.56,52.93,0.5,31,250.0,0.0,0.0
116.0,32,100,3,2,222.06,50.17,0.5,30,58.28,-2.97,-2.8500000000000014
116.0,33,100,3,1,224.78,52.51,0.5,26,181.89,-0.08,0.04999999999999716
116.0,34,100,3,3,169.19,51.6,0.5,31,94.33,-1.48,-1.3299999999999983
116.0,35,100,3,2,165.24,53.61,0.5,32,56.92,3.57,3.4399999999999977
116.0,36,100,3,3,123.21,50.1,0.5,34,45.94,-1.35,-1.5
116.0,37,100,3,1,144.02,51.84,0.5,33,80.74,-0.52,-0.6699999999999946
116.0,38,100,10000,1,17.33,53.12,0.5,35,167.45,-0.5,-0.490000000000002
116.1,19,100,5,1,31.05,54.63,0.5,19,250.0,0.0,0.0
116.1,21,100,6,1,50.03,51.11,0.5,21,250.0,0.0,0.0
116.1,22,100,3,2,513.85,32.87,0.87,21,54.45,-18.9,-18.240000000000002
116.1,23,100,10003,1,12.15,37.82,0.6,19,115.36,-17.29,-16.810000000000002
116.1,24,100,6,2,18.87,55.67,0.5,24,250.0,0.0,0.0
116.1,25,100,3,1,495.35,45.47,0.5,23,32.48,8.26,7.649999999999999
116.1,26,100,3,1,408.13,52.42,0.58,25,87.41,6.93,6.950000000000003
116.1,27,100,3,2,369.72,55.5,0.5,22,144.77,23.27,22.630000000000003
116.1,28,100,3,2,326.22,50.92,0.27,29,23.59,-5.21,-5.199999999999996
116.1,29,100,3,2,349.95,56.12,0.8,27,164.56,24.05,0.6199999999999974
116.1,30,100,3,2,281.89,52.98,0.5,28,67.97,-3.2,2.059999999999995
116.1,31,100,3,3,265.03,52.86,0.5,31,250.0,0.0,0.0
116.1,32,100,3,2,223.46,50.25,0.5,30,58.36,-2.85,-2.729999999999997
116.1,33,100,3,1,226.24,52.59,0.5,26,181.89,0.05,0.1700000000000017
116.1,34,100,3,3,170.62,51.69,0.5,31,94.37,-1.33,-1.1700000000000017
116.1,35,100,3,2,166.73,53.55,0.5,32,56.82,3.43,3.299999999999997
116.1,36,100,3,3,124.6,50.04,0.5,34,45.98,-1.51,-1.6499999999999986
116.1,37,100,3,1,145.46,51.78,0.5,33,80.76,-0.67,-0.8100000000000023
116.1,38,100,10000,1,18.81,53.08,0.5,35,167.47,-0.48,-0.46999999999999886
116.2,21,100,6,1,51.45,51.15,0.5,21,250.0,0.0,0.0
116.2,22,100,3,2,514.78,33.56,0.9,21,54.97,-18.24,-17.589999999999996
116.2,23,100,10003,1,13.21,38.37,0.58,23,250.0,0.0,0.0
116.2,24,100,6,2,20.42,55.76,0.5,24,250.0,0.0,0.0
116.2,25,100,3,1,496.61,45.42,0.5,23,32.25,7.65,7.050000000000004
116.2,26,100,3,1,409.58,52.37,0.55,25,87.22,6.94,6.949999999999996
116.2,27,100,3,2,371.26,55.57,0.5,22,144.13,22.64,22.009999999999998
116.2,28,100,3,2,327.63,50.84,0.23,29,23.73,-5.2,-5.189999999999998
116.2,29,100,3,2,351.51,56.03,0.77,27,163.9,23.25,0.46000000000000085
116.2,30,100,3,2,283.36,52.94,0.5,28,68.06,-3.14,2.0999999999999943
116.2,31,100,3,3,266.5,52.8,0.5,31,250.0,0.0,0.0
116.2,32,100,3,2,224.85,50.34,0.5,30,58.44,-2.72,-2.5999999999999943
116.2,33,100,3,1,227.71,52.66,0.5,26,181.88,0.17,0.28999999999999915
116.2,34,100,3,3,172.06,51.78,0.5,31,94.41,-1.17,-1.019999999999996
116.2,35,100,3,2,168.21,53.5,0.5,32,56.73,3.3,3.1599999999999966
116.2,36,100,3,3,125.99,49.97,0.5,34,46.03,-1.66,-1.8100000000000023
116.2,37,100,3,1,146.9,51.71,0.5,33,80.78,-0.81,-0.9499999999999957
116.2,38,100,10000,1,20.28,53.05,0.5,35,167.48,-0.47,-0.45000000000000284
116.3,21,100,6,1,52.87,51.19,0.5,21,250.0,0.0,0.0
116.3,22,100,10002,1,0.83,34.25,0.93,21,55.47,-17.59,-16.939999999999998
116.3,23,100,10003,1,14.28,38.91,0.55,23,250.0,0.0,0.0
116.3,24,100,6,2,21.97,55.85,0.5,24,250.0,0.0,0.0
116.3,25,100,3,1,497.87,45.37,0.5,23,32.05,7.05,6.460000000000001
116.3,26,100,3,1,411.04,52.32,0.52,25,87.03,6.95,6.950000000000003
116.3,27,100,3,2,372.81,55.64,0.5,22,143.51,22.01,21.39
116.3,28,100,3,2,329.05,50.75,0.2,29,23.88,-5.19,-5.18
116.3,29,100,3,2,353.07,55.93,0.73,27,19.75,0.46,0.28999999999999915
116.3,30,100,3,2,284.83,52.9,0.5,28,68.15,-3.09,2.1499999999999986
116.3,31,100,3,3,267.97,52.73,0.5,31,250.0,0.0,0.0
116.3,32,100,3,2,226.25,50.42,0.5,30,58.51,-2.6,-2.479999999999997
116.3,33,100,3,1,229.17,52.74,0.5,26,181.88,0.29,0.4200000000000017
116.3,34,100,3,3,173.5,51.87,0.5,31,94.44,-1.01,-0.8599999999999994
116.3,35,100,3,2,169.7,53.44,0.5,32,56.64,3.16,3.019999999999996
116.3,36,100,3,3,127.37,49.91,0.5,34,46.08,-1.81,-1.9600000000000009
116.3,37,100,3,1,148.34,51.65,0.5,33,80.8,-0.95,-1.0900000000000034
116.3,38,100,3,2,2.19,53.01,0.5,35,167.49,-0.45,-0.4299999999999997
116.4,21,100,6,1,54.29,51.16,0.5,21,250.0,0.0,0.0
116.4,22,100,10002,1,1.79,34.93,0.97,21,55.95,-16.94,-16.229999999999997
116.4,23,100,10003,1,15.37,39.45,0.52,23,250.0,0.0,0.0
116.4,24,100,6,2,23.52,55.95,0.5,24,250.0,0.0,0.0
116.4,25,100,3,1,499.13,45.33,0.5,23,31.86,6.46,5.8799999999999955
116.4,26,100,3,1,412.49,52.27,0.5,25,86.83,6.95,6.940000000000005
116.4,27,100,3,2,374.35,55.7,0.5,22,142.91,21.39,20.770000000000003
116.4,28,100,3,2,330.45,50.67,0.17,29,24.02,-5.18,-5.170000000000002
116.4,29,100,3,2,354.62,55.84,0.71,27,19.74,0.3,0.14000000000000057
116.4,30,100,3,2,286.3,52.85,0.5,28,68.23,-3.04,2.1799999999999997
116.4,31,100,3,3,269.43,52.66,0.5,31,250.0,0.0,0.0
116.4,32,100,3,2,227.65,50.5,0.5,30,58.58,-2.48,-2.3500000000000014
116.4,33,100,3,1,230.63,52.81,0.5,26,181.87,0.41,0.5399999999999991
116.4,34,100,3,3,174.94,51.96,0.5,31,94.46,-0.86,-0.6999999999999957
116.4,35,100,3,2,171.18,53.39,0.5,32,56.55,3.03,2.8900000000000006
116.4,36,100,3,3,128.76,49.85,0.5,34,46.13,-1.96,-2.1099999999999994
116.4,37,100,3,1,149.77,51.58,0.5,33,80.83,-1.09,-1.230000000000004
116.4,38,100,3,2,3.67,52.97,0.5,35,167.5,-0.44,-0.4200000000000017
116.5,21,100,6,1,55.72,51.12,0.5,21,250.0,0.0,0.0
116.5,22,100,10002,2,2.77,35.61,0.0,21,56.41,-16.23,-15.509999999999998
116.5,23,100,10003,1,16.48,39.99,0.5,23,250.0,0.0,0.0
116.5,24,100,6,2,25.08,56.04,0.5,24,250.0,0.0,0.0
116.5,25,100,3,1,500.39,45.3,0.5,23,31.69,5.88,5.309999999999995
116.5,26,100,3,1,413.94,52.22,0.5,25,86.64,6.94,6.920000000000002
116.5,27,100,3,2,375.9,55.77,0.5,22,142.32,20.77,20.160000000000004
116.5,28,100,3,2,331.86,50.58,0.13,29,24.17,-5.17,-5.160000000000004
116.5,29,100,3,2,356.17,55.74,0.68,27,57.87,3.57,-0.030000000000001137
116.5,30,100,3,2,287.77,52.81,0.5,28,68.32,-2.98,2.230000000000004
116.5,31,100,3,3,270.89,52.6,0.5,31,250.0,0.0,0.0
116.5,32,100,3,2,229.06,50.58,0.5,30,58.65,-2.36,-2.230000000000004
116.5,33,100,3,1,232.1,52.89,0.5,26,181.85,0.54,0.6700000000000017
116.5,34,100,3,3,176.39,52.05,0.5,31,94.49,-0.7,-0.5500000000000043
116.5,35,100,3,2,172.66,53.33,0.5,32,56.47,2.89,2.75
116.5,36,100,3,3,130.14,49.79,0.5,34,46.19,-2.11,-2.259999999999998
116.5,37,100,3,1,151.2,51.51,0.5,33,80.86,-1.23,-1.3800000000000026
116.5,38,100,3,2,5.14,52.93,0.5,35,167.52,-0.42,-0.3999999999999986
116.6,21,100,6,1,57.13,51.08,0.5,21,250.0,0.0,0.0
116.6,22,100,10002,2,3.77,36.28,0.03,24,26.21,-20.44,-19.86
116.6,23,100,10003,1,17.59,40.52,0.5,23,250.0,0.0,0.0
116.6,24,100,6,2,26.64,56.14,0.5,24,250.0,0.0,0.0
116.6,25,100,3,1,501.65,45.27,0.5,23,31.54,5.31,4.75
116.6,26,100,3,1,415.39,52.18,0.5,25,86.45,6.92,6.909999999999997
116.6,27,100,3,2,377.45,55.83,0.5,22,141.76,20.16,19.549999999999997
116.6,28,100,3,2,333.26,50.5,0.1,29,24.31,-5.16,-5.149999999999999
116.6,29,100,3,2,357.72,55.65,0.65,27,19.73,-0.02,-0.17999999999999972
116.6,30,100,3,2,289.24,52.77,0.5,28,68.4,-2.93,2.270000000000003
116.6,31,100,3,3,272.35,52.53,0.5,31,250.0,0.0,0.0
116.6,32,100,3,2,230.46,50.66,0.5,30,58.71,-2.23,-2.1100000000000065
116.6,33,100,3,1,233.57,52.96,0.5,26,181.84,0.66,0.7800000000000011
116.6,34,100,3,3,177.83,52.14,0.5,31,94.5,-0.55,-0.39000000000000057
116.6,35,100,3,2,174.14,53.28,0.5,32,56.39,2.75,2.6200000000000045
116.6,36,100,3,3,131.52,49.72,0.5,34,46.25,-2.26,-2.4200000000000017
116.6,37,100,3,1,152.63,51.45,0.5,33,80.9,-1.37,-1.509999999999998
116.6,38,100,3,2,6.61,52.89,0.5,35,167.53,-0.41,-0.39000000000000057
116.7,21,100,6,1,58.55,51.04,0.5,21,250.0,0.0,0.0
116.7,22,100,10002,2,4.78,36.94,0.07,24,26.77,-19.86,-19.29
116.7,23,100,10003,1,18.73,41.04,0.5,23,250.0,0.0,0.0
116.7,24,100,6,2,28.2,56.23,0.5,24,250.0,0.0,0.0
116.7,25,100,3,1,502.9,45.25,0.5,23,31.4,4.76,4.210000000000001
116.7,26,100,3,1,416.84,52.13,0.5,25,86.26,6.9,6.880000000000003
116.7,27,100,3,2,379.0,55.9,0.5,22,141.2,19.56,18.96
116.7,28,100,3,2,334.67,50.42,0.07,29,24.45,-5.15,-5.140000000000001
116.7,29,100,3,2,359.26,55.56,0.61,27,19.74,-0.18,-0.3399999999999963
116.7,30,100,3,2,290.7,52.73,0.5,28,68.48,-2.88,2.309999999999995
116.7,31,100,3,3,273.81,52.47,0.5,31,250.0,0.0,0.0
116.7,32,100,3,2,231.87,50.67,0.5,30,58.77,-2.11,-2.059999999999995
116.7,33,100,3,1,235.04,53.04,0.5,26,181.82,0.78,0.9099999999999966
116.7,34,100,3,3,179.28,52.23,0.5,31,94.52,-0.39,-0.240000000000002
116.7,35,100,3,2,175.62,53.23,0.5,32,56.32,2.62,2.559999999999995
116.7,36,100,3,3,132.9,49.66,0.5,34,46.31,-2.41,-2.5700000000000003
116.7,37,100,3,1,154.06,51.38,0.5,33,80.94,-1.51,-1.6599999999999966
116.7,38,100,3,2,8.07,52.85,0.5,35,167.54,-0.39,-0.37999999999999545
116.8,21,100,6,1,59.97,50.99,0.5,21,250.0,0.0,0.0
116.8,22,100,6,2,1.92,37.6,0.1,24,27.32,-19.29,-18.72
116.8,23,100,10003,1,19.87,41.57,0.5,23,250.0,0.0,0.0
116.8,24,100,6,2,29.76,56.32,0.5,24,250.0,0.0,0.0
116.8,25,100,3,1,504.16,45.23,0.5,23,31.27,4.21,3.6599999999999966
116.8,26,100,3,1,418.29,52.08,0.5,25,86.07,6.88,6.850000000000001
116.8,27,100,3,2,380.56,55.97,0.5,21,198.34,4.86,4.979999999999997
116.8,28,100,3,2,336.06,50.33,0.03,29,24.6,-5.14,-5.130000000000003
116.8,29,100,3,2,360.8,55.46,0.58,27,19.74,-0.34,-0.509999999999998
116.8,30,100,3,2,292.17,52.69,0.5,28,68.56,-2.82,2.3599999999999994
116.8,31,100,3,3,275.27,52.4,0.5,31,250.0,0.0,0.0
116.8,32,100,3,2,233.28,50.61,0.5,30,58.83,-2.06,-2.0799999999999983
116.8,33,100,3,1,236.52,53.11,0.5,26,181.79,0.91,1.0300000000000011
116.8,34,100,3,3,180.74,52.32,0.5,31,94.53,-0.24,-0.0799999999999983
116.8,35,100,3,2,177.1,53.17,0.5,32,56.25,2.55,2.5600000000000023
116.8,36,100,3,3,134.28,49.6,0.5,34,46.38,-2.57,-2.719999999999999
116.8,37,100,3,1,155.49,51.32,0.5,33,80.98,-1.65,-1.7899999999999991
116.8,38,100,3,2,9.54,52.81,0.5,35,167.55,-0.37,-0.35999999999999943
116.9,21,100,6,1,61.39,50.95,0.5,21,250.0,0.0,0.0
116.9,22,100,6,2,2.97,38.25,0.13,24,27.84,-18.73,-18.17
116.9,23,100,10003,1,21.04,42.09,0.5,23,250.0,0.0,0.0
116.9,24,100,6,2,31.33,56.42,0.5,24,250.0,0.0,0.0
116.9,25,100,3,1,505.42,45.22,0.5,23,31.16,3.67,3.1299999999999955
116.9,26,100,3,1,419.73,52.03,0.5,25,85.87,6.85,6.810000000000002
116.9,27,100,3,2,382.11,56.03,0.5,21,198.2,4.97,5.079999999999998
116.9,28,100,3,1,337.46,50.25,1.0,29,24.74,-5.13,-5.119999999999997
116.9,29,100,3,2,362.34,55.37,0.55,27,19.76,-0.5,-0.6600000000000037
